Cu_Content_at%,Temperature_C,Hardness_HV,Nanoindentation_Hardness_GPa
42,530,292.4770842219884,30.293958339657703
43,530,291.11791155941785,30.43962071161955
44,530,289.84137611129324,27.78066271801661
45,530,288.65583324324274,28.04736166990399
46,530,287.5677622210227,28.37138903348784
47,530,286.58175062401955,28.745678069684605
48,530,285.70046412229283,29.15990541387316
49,530,284.92460093442395,29.6010632249856
50,530,284.25283219785103,30.05417170603536
51,530,283.6817314159687,30.50309030977619
52,530,283.2056979966613,30.931380286104933
53,530,282.8168815632938,31.323168410580905
54,530,282.505115103168,31.663961926132423
55,530,282.2578660303108,31.94136792036874
56,530,282.0602148031098,32.14567635460404
57,530,281.8948707950217,32.27027439277887
58,530,281.74223463306333,32.31187003514726
59,530,281.5805151843757,32.27051471121433
60,530,337.4859078037105,32.14942671772824
61,530,337.23283840031473,31.954629453121196
62,530,336.89427541478983,35.2062628951948
63,530,336.4421090133624,34.89060301132487
64,530,335.8475938279084,34.53033119464109
65,530,335.0818485300039,34.13643393389796
66,530,334.1164025705442,33.71928145952116
67,530,332.9237776895616,33.287932954339546
68,530,331.4780894447922,32.84954515297426
69,530,329.7556521503012,32.40892103974005
70,530,327.7355693659309,31.968226318927925
71,530,325.4002915159596,31.526890607971808
72,530,322.7361223912865,31.081698565721226
73,530,319.7336572191726,30.62706414982765
74,530,316.38813664733874,30.15546965048754
75,530,312.6997033286219,29.658040793067748
76,530,308.67355071869554,29.125220684022416
77,530,304.3199570938027,28.547499221067756
78,530,299.6542015161546,27.91615117833699
79,530,294.6963623637527,27.223935715612832
80,530,289.4710029331009,26.465712567455665
81,530,284.00675235226527,25.63893547633353
82,530,278.33579345149644,24.74399120142861
83,530,272.49327218917347,21.196695499250648
84,530,266.5166456054655,20.17893521609912
85,530,213.69498698674005,19.11245735598719
86,530,207.56826791460355,18.009150953162763
87,530,201.42663712290093,16.882845056941132
88,530,195.3097156065309,15.748655454198309
89,530,189.255926262366,14.622253335029196
90,530,183.30187456852036,13.519100507233624
91,530,177.48179452131117,12.45369770553983
92,530,171.8270713652206,11.43889159085593
93,530,166.36584969727818,10.4852822897765
94,530,161.12273243563683,9.600767084723854
95,530,156.1185730429451,8.790247658487909
96,530,151.3703604107261,8.055518987728583
97,530,146.89119305037548,7.395349246111056
98,530,142.69033679112357,6.805756861725085
99,530,138.77335812636227,6.280519515696563
100,530,135.14232372585352,5.81252772940103
0,540,148.4690957410951,7.056731204595666
1,540,155.7791189354607,7.909166545669255
2,540,163.13846974584595,8.794838695238397
3,540,170.5077511712813,9.70282278363416
4,540,177.8463599328938,10.623189469916117
5,540,185.1130296106881,11.547354433079832
6,540,192.2664008000501,12.468455294158568
7,540,199.2656063554506,13.381612321676606
8,540,206.07085910506427,14.284043981909972
9,540,212.64402909642268,15.175027669872756
10,540,218.94919748794692,16.055708542831518
11,540,224.9531746388873,16.92877030269327
12,540,230.62597076158391,17.797991388773838
13,540,235.9412086621908,18.66771799571947
14,540,240.87646957342528,19.54229118632861
15,540,245.41356482843852,20.425468765533797
16,540,249.5387280818641,21.319883296619345
17,540,253.2427248884074,22.22657561511477
18,540,256.5208786319338,23.144638544965105
19,540,259.3730139874902,24.07099853042249
20,540,271.103321223946,25.00035400369131
21,540,273.12014664766303,25.92527907692332
22,540,274.73571628476145,22.97949023247773
23,540,275.9658014454125,23.86626279088767
24,540,276.8293360616188,24.716973768499408
25,540,277.34799660413626,25.519738960587556
26,540,277.54575594021173,26.263105279487064
27,540,277.44842267952345,26.936754995975225
28,540,277.08317737151026,27.532176877460376
29,540,276.47811637586534,28.04326041685625
30,540,275.6618133539189,28.46677334773076
31,540,274.66290715752564,28.80268921192268
32,540,273.5097234693887,29.05434048859408
33,540,272.22993592850395,29.228383172853192
34,540,270.85027071749954,29.334570066823552
35,540,269.3962567610367,29.385341711092394
36,540,267.8920218551304,29.395255114654013
37,540,266.3601332861013,29.380280537220337
38,540,264.821479873257,29.3570049089012
39,540,263.2951909458741,29.341786517057585
40,540,289.69858660083474,29.349908967563884
41,540,288.2471527319388,29.39478292068633
42,540,286.85453381406086,29.48724167019737
43,540,285.53253629054865,29.634971417219557
44,540,284.2911356613879,26.99527606362185
45,540,283.1384809974944,27.262199974063133
46,540,282.0808915909831,27.58552101443131
47,540,281.1228417535017,27.95828093829476
48,540,280.2669313394816,28.37034157956224
49,540,279.5138413284259,28.80894403955131
50,540,278.8622756675064,29.2594048104054
51,540,278.30889246062003,29.70590815303117
52,540,277.8482293947635,30.13234852735876
53,540,277.47262991979136,30.52317412289945
54,540,277.1721780474434,30.864182724556567
55,540,276.9346506223966,31.143224260745395
56,540,276.7454964678336,31.350770228780345
57,540,276.5878518643016,31.48031842031956
58,540,276.4426013490603,31.52861147624273
59,540,276.2884918142382,31.49565916938813
60,540,331.9023063533723,31.384566251070783
61,540,331.65910230225995,31.20117947381919
62,540,331.33251551308234,34.44324496485461
63,540,330.8951301863346,34.141109806062474
64,540,330.31891067956064,33.7950089050768
65,540,329.5756887468761,33.41564957764075
66,540,328.637696779538,33.01314142076694
67,540,327.4781349582348,32.59631793255084
68,540,326.0717579298591,32.17215900387294
69,540,324.3954648101453,31.745350124210248
70,540,322.428875093882,31.31800532566602
71,540,320.1548725059154,30.88957042356856
72,540,317.5600989977526,30.45691165487891
73,540,314.6353820013208,30.014583084554936
74,540,311.3760796731672,29.555254878366924
75,540,307.7823311440178,29.070274431866828
76,540,303.8592016426685,28.55032402851218
77,540,299.616715673818,27.986132690896103
78,540,295.06977505828706,27.369196557254284
79,540,290.237962437158,26.69246166156729
80,540,285.1452346369833,25.95092543906264
81,540,279.8195139301384,25.14211845711521
82,540,274.29218854996395,24.266435450487045
83,540,268.5975366980348,20.75596090247328
84,540,262.77209059690307,19.75977855727751
85,540,210.3539588100586,18.71576569086797
86,540,204.38212601724155,17.63555098767444
87,540,198.3957496765263,16.532658757364654
88,540,192.43347253696192,15.421871321733017
89,540,186.5327688307171,14.318515143695132
90,540,180.729340243431,13.23771422654794
91,540,175.05657553104027,12.193656208750763
92,540,169.5450850335797,11.198915655477922
93,540,164.22231845550226,10.2638753971235
94,540,159.11227126674726,9.396280679245674
95,540,154.23528205613604,8.600952883599353
96,540,149.60792025796542,7.879680500009149
97,540,145.2429609802324,7.2312965139726
98,540,141.14944127802846,6.651948259707401
99,540,137.33279020753395,6.135593846694141
100,540,133.79502341225265,5.675324768782378
0,550,145.52185197871955,6.93356904994227
1,550,152.6549824137041,7.767297233928659
2,550,159.83622256152933,8.633360814455715
3,550,167.02714813664545,9.521070280804254
4,550,174.1881583587068,10.4207023689819
5,550,181.27900567925803,11.32384353656247
6,550,188.25935186102345,12.223758787569048
7,550,195.089338771892,13.115647066398518
8,550,201.73016158881103,13.996755114050686
9,550,208.14463179119284,14.866340368286089
10,550,214.29771737681688,15.7254857356924
11,550,220.15704816008335,16.576779706888544
12,550,225.693374803828,17.42388465828075
13,550,230.88097136944128,18.271023938397384
14,550,235.697972610977,19.122424047487907
15,550,240.1266389413709,19.98175153423313
16,550,244.15354390753456,20.85158493517976
17,550,247.7696810634404,21.73296011336133
18,550,250.97048925901717,22.625022824599103
19,550,253.7557974981005,23.524815530647185
20,550,265.3796925914527,24.427216814426547
21,550,267.3503147743975,25.325041783854285
22,550,268.9295882113943,22.376801215276924
23,550,270.132894817579,23.237106570810152
24,550,270.97870104450726,24.062198114832736
25,550,271.48814816896527,24.84056480100008
26,550,271.68461716599853,25.561117966466856
27,550,271.5932794284419,26.21387659823032
28,550,271.24064441557755,26.790620321871074
29,550,270.65411478550607,27.28546743084424
30,550,269.86155871334574,27.69533917287015
31,550,268.8909079551796,28.0202779125368
32,550,267.769788830113,28.263595309499497
33,550,266.5251917125604,28.43183676758821
34,550,265.1831829133499,28.534559497200465
35,550,263.76866104574685,28.583932904138425
36,550,262.3051581883602,28.59418096559633
37,550,260.814684439226,28.580896096249777
38,550,259.3176128708654,28.560262129792708
39,550,257.83260050773254,28.54822993494143
40,550,284.1265398119938,28.55969247808952
41,550,282.7145343293686,28.607706625464115
42,550,281.35989165144684,28.702806606377816
43,550,280.0741267194512,28.85244897124458
44,550,278.8669687373952,26.231871374793997
45,550,277.7463655749169,26.498888045230437
46,550,276.718480500253,26.82138393278935
47,550,275.78767735390306,27.19250792043493
48,550,274.9564917996637,27.602303825147064
49,550,274.2255880035942,28.038256923434016
50,550,273.5937019125248,28.485974063157744
51,550,273.05757414206136,28.9299576597811
52,550,272.61187724418875,29.354428488157865
53,550,272.24914370965854,29.744149496949117
54,550,271.95970237683287,30.08520305418127
55,550,271.7316318811689,30.36567706825532
56,550,271.55074031568506,30.5762211344167
57,550,271.4005803276451,30.71044188527988
58,550,271.26250841676585,30.7651165865933
59,550,271.1157962162785,30.74021511474493
60,550,326.4378000471831,30.638732103319043
61,550,326.2041930818506,30.46634254045911
62,550,325.8892621055909,33.69840473401338
63,550,325.46626821740074,33.40934368690419
64,550,324.9078679773028,33.07695498293483
65,550,324.1865886158814,32.71167384274117
66,550,323.27534810909634,32.32335579452151
67,550,322.1480083275324,31.920614310031286
68,550,320.77994722807136,31.51025685715912
69,550,319.14863428931244,31.096854364471664
70,550,317.2341922025105,30.68247048758356
71,550,315.0199272948514,30.266566852813003
72,550,312.4928113292343,29.84608927084188
73,550,309.6438982090994,29.415728462196157
74,550,306.46866069851694,28.9683378331924
75,550,302.96723449306296,28.49548097221688
76,550,299.14455976058906,27.988073416089165
77,550,295.01041349989066,27.43707736816552
78,550,290.57932960452183,26.83420479467733
79,550,285.87040721843385,26.17258387958545
80,550,280.90701167202394,25.44734620006794
81,550,275.7163758343063,24.6560970360514
82,550,270.3291129603791,23.799238622119404
83,550,264.7786549200048,20.32512541664615
84,550,259.10063195194704,19.35004101308264
85,550,207.08221171591035,18.32799748543129
86,550,201.2614163564628,17.270369041380565
87,550,195.426436530594,16.19038215798692
88,550,189.61496089447968,15.102493254084257
89,550,183.8635384381995,14.02169186148006
90,550,178.20698936963353,12.962771771799522
91,550,172.6778780733971,11.939614490768564
92,550,167.30605911753656,10.964528433627208
93,550,162.1183044708872,10.047683735939849
94,550,157.13801715312468,9.196676618719602
95,550,152.38503359152307,8.416249438748917
96,550,147.87551411958873,7.7081836987182495
97,550,143.6219184267784,7.071374990471769
98,550,139.63306044249833,6.502095827340922
99,550,135.91423517905426,5.994479807712663
100,550,132.4674085135344,5.541813957744846
0,560,142.6424379065167,6.812978439173896
1,560,149.60301838982286,7.628442947866251
2,560,156.61052075292736,8.475367373085632
3,560,163.6274694092709,9.343292405256618
4,560,170.6152413252583,10.2226965383719
5,560,177.53458266794624,11.105333592940063
6,560,184.34615115468597,11.984593612243527
7,560,191.0110727541546,12.855753049580557
8,560,197.4915007377944,13.71608694651912
9,560,203.7511647728625,14.564833922801489
10,560,209.75589780035503,15.403016714706618
11,560,215.4741288574024,16.233131367929712
12,560,220.87733077554785,17.058727326399787
13,560,225.9404127918693,17.883908219375765
14,560,230.64204951526665,18.712788719055293
15,560,234.96493935064075,19.54894607668049
16,560,238.895987345211,20.39490563404234
17,560,242.4264094228946,21.25169769305897
18,560,245.5517570488169,22.118518717770105
19,560,248.27186344872388,22.992523210869827
20,560,259.7907145296605,23.868764166564816
21,560,261.7162495438242,24.740290288774997
22,560,263.2600982470049,21.79039780025745
23,560,264.43726277350083,22.625024322235213
24,560,265.265753636554,23.425262646933525
25,560,265.766190132967,24.17996388822228
26,560,265.96137595945453,24.878393028178717
27,560,265.87586102494816,25.51089571242948
28,560,265.535500267848,26.06953357160628
29,560,264.96701977221574,26.548646482588044
30,560,264.1975996454743,26.94530398098653
31,560,263.25448200619184,27.25961427518779
32,560,262.1646110772246,27.4948676157279
33,560,260.95431083826844,27.65750063317488
34,560,259.649004020644,27.756879064381355
35,560,258.2729744886647,27.80490737092492
36,560,256.8491733118484,27.81548442559076
37,560,255.39906715697447,27.80383403785913
38,560,253.94252608361143,27.78574700824415
39,560,252.49774647263808,27.776777147643067
40,560,278.6812037098439,27.791436908830644
41,560,277.307628433076,27.84243874586834
42,560,275.98999966831707,27.94002600473466
43,560,274.739548051878,28.09143218650393
44,560,273.56576257286946,25.489833439849303
45,560,272.47639486732885,25.756816570031024
46,560,271.4774560318579,26.078374251481417
47,560,270.5732021633504,26.447761138579192
48,560,269.7661063198408,26.85519986680965
49,560,269.0568162690698,27.28841521010271
50,560,268.4440991674518,27.733298557374123
51,560,267.92477610507984,28.174663962381967
52,560,267.4936511690992,28.597051764155392
53,560,267.14344122372154,28.98553315541997
54,560,266.8647138891407,29.326469252492483
55,560,266.6458421403532,29.60818118149707
56,560,266.4729844698092,29.82149326274755
57,560,266.3300996113586,29.960119209353625
58,560,266.1990043743801,30.0208708806606
59,560,266.0594821773041,30.00367995937309
60,560,321.08944841555706,29.911434292300395
61,560,320.8651768930241,29.74964185386924
62,560,320.561589256548,32.97127900619601
63,560,320.15260679094354,32.69485530457435
64,560,319.61156116817176,32.375733988017046
65,560,318.9116579239108,32.02408508054015
66,560,318.02648369167633,31.64951644031975
67,560,316.93054569476794,31.26042702846897
68,560,315.599829810478,30.8634561990454
69,560,314.01236179796103,30.46306317914177
70,560,312.14875512097365,30.06126250979623
71,560,309.992728274952,29.65753124933196
72,560,307.5315746911154,29.248892825728905
73,560,304.756569152815,28.830171247151284
74,560,301.6632962019745,28.39439863860093
75,560,298.2518881838343,27.933349438129497
76,560,294.52716329306696,27.43816665780622
77,560,290.4986571335077,26.900039884135207
78,560,286.1805447556002,26.310891512276708
79,560,281.5914537437512,25.664027269721927
80,560,276.7541725362951,24.95470940679937
81,560,271.69526162031434,24.18061585890058
82,560,266.4445784069457,23.3421559007073
83,560,261.03472933014604,19.903955188687448
84,560,255.50046491494948,18.949500050847693
85,560,203.87803514827283,17.948941781676197
86,560,198.20452340458985,16.91340584955031
87,560,192.51717741020943,15.855827645920185
88,560,186.8527552850708,14.79034507358291
89,560,181.2469036214731,13.731618349170708
90,560,175.7335829133009,12.694118470980266
91,560,170.34455352764837,11.69142761699719
92,560,165.10893292065066,10.735593865083
93,560,160.0528320588773,9.836579157223452
94,560,155.19907613938926,9.001833641015194
95,560,150.56701182632622,8.236021905485325
96,560,146.17240045313866,7.540917990188314
97,560,142.0273940784545,6.91547795335673
98,560,138.14058901498754,6.356095862551731
99,560,134.5171495407239,5.857075996768456
100,560,131.15899299507356,5.411895618054791
0,570,139.82917880346906,6.694898426280628
1,570,146.62144491849534,7.492531581111551
2,570,153.45947440797988,8.3207743340869
3,570,160.3067169608924,9.16939253347771
4,570,167.12550314973493,10.029062202750298
5,570,173.87754832215268,10.891701177337351
6,570,180.52448155991652,11.75082223759408
7,570,187.02838863495683,12.601778192291665
8,570,193.3523572577733,13.441872395183754
9,570,199.46101261332927,14.270325747803753
10,570,205.32103123031345,15.0881028367082
11,570,210.90162163570676,15.897609955742444
12,570,216.17496099935127,16.70228666843816
13,570,221.1165780514688,17.506119937715802
14,570,225.70567392674144,18.313115282657467
15,570,229.9253742079751,19.12676258034672
16,570,233.76290725792535,19.94953480704137
17,570,237.20970588012065,20.78245615212628
18,570,240.26143137440368,21.62477164644485
19,570,242.9179210841914,22.47374398690325
20,570,254.33306250413327,23.324595016732967
21,570,256.2145988655915,24.17059985744013
22,570,257.7238727846626,21.219831590154094
23,570,258.87551599162896,22.029544301913784
24,570,259.68709431857644,22.80567290074977
25,570,260.1787179700556,23.5374199774318
26,570,260.3726276175031,24.214393687469823
27,570,260.2927670304393,24.827256566185103
28,570,259.9643527865609,25.36834365234107
29,570,259.4134511005627,25.83220940150777
30,570,258.6665710006245,26.21606657013616
31,570,257.7502819950103,26.52008633068576
32,570,256.69086305134385,26.7475369703589
33,570,255.51398820794645,26.90474813538996
34,570,254.24445250666597,27.000898116274737
35,570,252.9059402410696,27.04763247370273
36,570,251.5208358167499,27.058532708431816
37,570,250.1100758865948,27.04846303252633
38,570,248.6930399166542,27.03283101984908
39,570,247.2874750175623,27.026803516321756
40,570,273.3594497963839,27.044522321282965
41,570,272.0233311902219,27.09836460814528
42,570,270.74177777176567,27.198290797382008
43,570,269.5257428919276,27.35131775567452
44,570,268.38448125584245,24.768564724544905
45,570,267.3255531109719,25.03539370644249
46,570,266.35482113941384,25.35590569680951
47,570,265.4764363546553,25.723459769267876
48,570,264.6928107547102,26.128454263529296
49,570,264.004576113877,26.55884886102331
50,570,263.41053002758645,27.00081379347314
51,570,262.907572073497,27.43946837119056
52,570,262.4906346262993,27.859665887970586
53,570,262.1526143714684,28.24677940229277
54,570,261.8843118154852,28.587443065360137
55,570,261.6743870056165,28.8702065553161
56,570,261.50934018235165,29.08606560867347
57,570,261.37352613981284,29.228839284586392
58,570,261.2492106319548,29.29537398991621
59,570,261.1166762263854,29.285564860707037
60,570,315.85438358936085,29.20219619384444
61,570,315.63919232663545,29.05061357330882
62,570,315.3466432717979,32.26141713564249
63,570,314.95130159543487,31.99720744914414
64,570,314.4271574128728,31.690922209104404
65,570,313.7480778174711,31.352472966544592
66,570,312.8883015910875,30.991226146806387
67,570,311.82296537592106,30.61537157698137
68,570,310.5286479600662,30.23138469770979
69,570,308.9839176486174,29.843615821473623
70,570,307.16986656061624,29.454031603766847
71,570,305.07061518327896,29.062124163725795
72,570,302.6737706741259,28.664992637054212
73,570,299.9708232428748,28.25759103342583
74,570,296.9574664494976,27.83312578509573
75,570,293.6338293716193,27.38357696753166
76,570,290.00461124226206,26.900309431918597
77,570,286.07911223036353,26.374734493205988
78,570,281.8711574031249,25.79897971009105
79,570,277.39891442825524,25.16652386200704
80,570,272.68460909554165,24.472756491312435
81,570,267.75414611130407,23.71542618564245
82,570,262.6366457045717,22.89494881563128
83,570,257.3639092535784,19.492222434114463
84,570,251.9698292898384,18.55793892444683
85,570,200.73976078490224,17.578393122848837
86,570,195.20987152146589,16.564467363359146
87,570,189.6664895761988,15.528812542563912
88,570,184.1454655078253,14.485255263072707
89,570,178.68156579114472,13.448133866365
90,570,173.30791243246009,12.431603805339588
91,570,168.05548163260804,11.448954580364596
92,570,162.95267193517012,10.51197961427739
93,570,158.02494962465434,9.630437058839902
94,570,153.2945763419983,8.811633879435973
95,570,148.78042108050198,8.060158135936263
96,570,144.4978560249065,7.377775952226947
97,570,140.45873319844316,6.76350177666606
98,570,136.67143667010873,6.213847705569484
99,570,133.1410032114115,5.723284017968489
100,570,129.86930282248267,5.285473055383883
0,580,137.08044129756843,6.579269617648752
1,580,143.70852405078654,7.359492873086764
2,580,150.38124027672168,8.169499822858185
3,580,157.06294209473828,8.999276541720187
4,580,163.71689013881712,9.839692442683612
5,580,170.305745008038,10.682826094432349
6,580,176.79208316551848,11.522310753084518
7,580,183.1389264888153,12.353574442987211
8,580,189.3102740561032,13.173948828092916
9,580,195.2716244596407,13.982638153286818
10,580,200.9904769875548,14.780550817803276
11,580,206.43680041100384,15.570005985256788
12,580,211.5834588479544,16.35433631436247
13,580,216.40658522643164,17.1374150823432
14,580,220.88589420693225,17.923141271690294
15,580,225.00492800310693,18.71491927350534
16,580,228.75123031055855,19.515170524469777
17,580,232.11644545765,20.324912585602696
18,580,235.09634186711264,21.14343699253665
19,580,237.6907608983687,21.968110915374588
20,580,249.00349406348275,22.79431965590388
21,580,250.84209341275348,23.615557789608264
22,580,252.3176215120882,20.664666919959995
23,580,253.4443488330614,21.450208187419754
24,580,254.23940750581943,22.20294850317164
25,580,254.72241121219344,22.91243155752464
26,580,254.9150514994857,23.56859850764763
27,580,254.8406809634409,24.162419290143628
28,580,254.5238935822337,24.686494003947544
29,580,253.99011199342544,25.135584884919112
30,580,253.26519071495775,25.50704299788481
31,580,252.37504325159856,25.80109969587181
32,580,251.34529974094883,26.021000782636467
33,580,250.20100032706532,26.172970680355785
34,580,248.9663278600314,26.26600417146505
35,580,247.66438186612265,26.3114938155001
36,580,246.3169940779881,26.322711283489745
37,580,244.9445842207144,26.314169971754414
38,580,243.5660532796294,26.300903783990474
39,580,242.1987101876447,26.297702433035408
40,580,268.15822681650326,26.318346666341903
41,580,266.85861538236674,26.37488726456153
42,580,265.61222191665144,26.477009463300025
43,580,264.42972933107194,26.63151972859781
44,580,263.3201638312793,24.067484855709814
45,580,262.29089900156004,24.334044573991623
46,580,261.3476527738755,24.653408755390675
47,580,260.4944736728244,25.0190395469159
48,580,259.73371414397764,25.42150792790581
49,580,259.0659903630707,25.84900398365968
50,580,258.4901296130086,26.287971204595248
51,580,258.0031080211505,26.723827907595496
52,580,257.5999830823016,27.141733870190677
53,580,257.27382686339746,27.527357772197583
54,580,257.0156670072234,27.86760120519278
55,580,256.81444354547665,28.15123782823454
56,580,256.6569900288964,28.36943154796661
57,580,256.52804753311443,28.51610506085682
58,580,256.4103196721805,28.588139261073746
59,580,256.28457583884267,28.585394330936943
60,580,310.7298085074022,28.510554162726155
61,580,310.5234486219832,28.368806449209867
62,580,310.2416409151444,31.56838067200843
63,580,309.8595785456484,31.31597470673565
64,580,309.3518938151625,31.02210733259065
65,580,308.6930990408098,30.696438180800968
66,580,307.8580690511904,30.34809832355262
67,580,306.8225543669946,29.985073694986028
68,580,305.5637120480994,29.61367991675869
69,580,304.06063955003145,29.23816110289928
70,580,302.2948958290769,28.860437220392598
71,580,300.2509934390196,28.48001508566322
72,580,297.91684551775063,28.094067678319664
73,580,295.2841523824588,27.697675803256764
74,580,292.348713919499,27.2842158963086
75,580,289.11065601955823,26.84586858584563
76,580,285.574561891182,26.374215064548373
77,580,281.7495020813187,25.860882860523983
78,580,277.64896031504423,25.29819956100606
79,580,273.2906556987536,24.679812617808885
80,580,268.69626526552884,24.00123556969807
81,580,263.891054132212,23.260285705828817
82,580,258.9034235468156,22.45738506377428
83,580,253.7643897087476,19.089705266797093
84,580,248.50700833993727,18.17514651136047
85,580,197.66576149457765,17.21615139782373
86,580,192.27592396962788,16.223364601514426
87,580,186.87292689834885,15.209158962313126
88,580,181.491735686016,14.187056831441776
89,580,176.16625842010745,13.17108194346697
90,580,170.92879932167676,12.175081287386664
91,580,165.80956978643698,11.212058184790097
92,580,160.8362671954303,10.293556958615348
93,580,156.03372906835992,9.429136278032631
94,580,151.42366740429028,8.62596275873094
95,580,147.0244853194169,7.888549151631466
96,580,142.85117545788728,7.218653235086938
97,580,138.9152972154365,6.6153458332307125
98,580,135.22502765766026,6.075253642417847
99,580,131.78527919773515,5.593008385534375
100,580,128.59787566532475,5.162452463508641
0,590,134.3946323449052,6.466034130293302
1,590,140.8625607478737,7.229258359272525
2,590,147.37402061919136,8.021464068829737
3,590,153.89424422753154,8.83285273827183
4,590,160.38739930505398,9.654483116975692
5,590,166.8170683639321,10.478591290269298
6,590,173.14675185770125,11.298928768941074
7,590,179.3403846570143,12.110997666530189
8,590,185.36285470597295,12.912157942197974
9,590,191.18051243962807,13.701598208637757
10,590,196.76165959154176,14.480172583532545
11,590,202.07700640655457,15.250115652221798
12,590,207.1000869899475,16.01465606949776
13,590,211.80762354985256,16.77755633683112
14,590,216.17983159358312,17.542611459367787
15,590,220.20065967898287,18.31314219573354
16,590,223.8579590489059,19.091519265248145
17,590,227.14358033398287,19.8787531187631
18,590,230.05339643496035,20.67417981133668
19,590,232.58725262811012,21.475267386973368
20,590,243.79884681273052,22.27755938212324
21,590,245.59554457833408,23.074763071100776
22,590,247.03813535510236,20.12448048838903
23,590,248.14053727541145,20.886570688323665
24,590,248.9194594756073,21.616622763472204
25,590,249.3940313739911,22.30451142362872
26,590,249.58540895165416,22.94050094711572
27,590,249.51636822669755,23.51585945602081
28,590,249.21089594981163,24.023444003409278
29,590,248.69378707139947,24.458218007476702
30,590,247.99025775908052,24.817666079061222
31,590,247.12558171091027,25.102077061549792
32,590,246.1247562541376,25.314673787988777
33,590,245.01220328945965,25.46157718855225
34,590,243.81150859026383,25.55160238907066
35,590,242.5452013534899,25.59589470758884
36,590,241.23457428438724,25.60742334241995
37,590,239.8995429432335,25.60035943550388
38,590,238.55854164836649,25.5893725333002
39,590,237.2284519736212,25.5888847933447
40,590,263.07455885084863,25.612325260979915
41,590,261.81052853336075,25.67142697490122
42,590,260.5984022279721,25.77560751523101
43,590,259.44859908436723,25.93146900500739
44,590,258.3699224503857,23.38603012011633
45,590,257.3695638558692,23.652210758991416
46,590,256.453100056536,23.97033018592246
47,590,255.62447961855625,24.333952282240546
48,590,254.88599690541284,24.733817651382637
49,590,254.23825287940804,25.158342363648863
50,590,253.6801037779353,25.59423769592944
51,590,253.2086003880351,26.027214850749942
52,590,252.8189222354009,26.44273375382508
53,590,252.5043124382448,26.82675259296509
54,590,252.2560201676412,27.166434922014016
55,590,252.06325852687783,27.450773902519803
56,590,251.91318614748425,27.67109842681992
57,590,251.79092084927728,27.82143314539351
58,590,251.6795932955973,27.898693366037467
59,590,251.56044768457733,27.90270585780585
60,590,305.7129951681761,27.83605716465895
61,590,305.5152239224928,27.703781466625752
62,590,305.2438676687377,30.89174301542588
63,590,304.8747320487662,30.650743126239544
64,590,304.3830756949486,30.368888120785765
65,590,303.7440402175408,30.055592097600748
66,590,302.9331207878349,29.71975670187545
67,590,301.92666664829875,29.369169083755605
68,590,300.7023988530103,29.009989037068586
69,590,299.2399309431584,28.646357124660465
70,590,297.5212771860205,28.280147790902625
71,590,295.5313325217899,27.910882193524937
72,590,293.2583085140469,27.535805336907767
73,590,290.6941103998786,27.150121692805392
74,590,287.8346417668156,26.74737350210644
75,590,284.6800253972925,26.319936986200084
76,590,281.2347313400329,25.85960431677521
77,590,277.5076061893829,25.35821385581064
78,590,273.51180075606,24.8082882112643
79,590,269.26459666016376,24.20363923703215
80,590,264.7871357269223,23.53990125603361
81,590,260.1040592752204,22.81495835938373
82,590,255.24306732375845,22.029238337280063
83,590,250.2344102792526,18.6961875337715
84,590,245.11032771494965,17.80091715460656
85,590,194.65445032009117,16.8620216901586
86,590,189.40118195379625,15.889913506365849
87,590,184.13507895152864,14.896693675568963
88,590,178.89024341963145,13.895587183281892
89,590,173.69974625192015,12.900310257645552
90,590,168.5950940753886,11.92440834270551
91,590,163.60575236373185,10.980604932328571
92,590,158.7587346472177,10.08020068035223
93,590,154.07826520500282,9.232558987388911
94,590,149.58551996498474,8.444708894478309
95,590,145.2984476688011,7.721089045632736
96,590,141.2316707908965,7.06344846569538
97,590,137.39646332450843,6.47091240040346
98,590,133.8008004427637,5.940218811615008
99,590,130.4494732709254,5.466156431030958
100,590,127.34426060814228,5.0427428317186
0,600,131.77019823396395,6.355135551257085
1,600,138.08190182159157,7.101761322861484
2,600,144.4360620817853,7.876589348685899
3,600,150.7987697015635,8.670031797618535
4,600,157.1350771149311,9.473332787179576
5,600,163.40946598503967,10.278882766550293
6,600,169.58633794243775,11.080549319662891
7,600,175.6305183089944,11.873907536352768
8,600,181.50776194856044,12.656345643577886
9,600,187.1852501069054,13.427037610303854
10,600,192.6320671505784,14.186785123320858
11,600,197.8196464910515,14.937740673734451
12,600,202.72217567887455,15.683031740391954
13,600,207.31695165290856,16.42631288982429
14,600,211.5846784013319,17.171277652912583
15,600,215.50970079350705,17.921164975078934
16,600,219.08017002617083,18.678295676306984
17,600,222.28813793860056,19.44367264801309
18,600,225.12957932998637,20.21667455331173
19,600,227.60434329674257,20.994866828665216
20,600,238.71603643670852,21.773946182809595
21,600,240.4718424823436,22.547826036045382
22,600,241.8822844718493,19.59886100013089
23,600,242.96093689768875,20.338199168757303
24,600,243.7240963461616,21.046242276720104
25,600,244.19041992854824,21.713186262146905
26,600,244.38054128290585,22.32960892706601
27,600,244.3166740854449,22.88706762818305
28,600,244.02221285187107,23.378668501728807
29,600,243.52134034308077,23.79956974501014
30,600,242.83865013729644,24.147384898251406
31,600,241.99879192274537,24.42245769545353
32,600,241.0261458404676,24.6279875433231
33,600,239.94453081228357,24.769993584288702
